hotel_id,title,positive_des,negative_des,rating,user_country,type_of_travel,username,date,no_of_nights,room_type
81-geylang,Poor,The only reason i stayed here is because there’s no available last minute hotel where i can stay,One of the staff is not accomodating. The room is not clean even the cr. The elevator was stuck in 2nd floor (im staying at the 5th floor). I called the staff and asked if there’s problem with elevator and he told me that there’s just someone using it. I called again aftr few minutes until he realized that there’s really an issue with the elevator. It took more than 4hrs to fix this issue,3.3,Philippines,Solo traveller,Junjun,December 2019,,Standard Double Room
81-geylang,Exceptional,It was really close to all the best spots in the area. Easy access as well to the nearest trains stops,None,10.0,Philippines,Couple,John,November 2019,,Standard Double Room
81-geylang,Damn suck!!!,"Many small little cockroaches in the room and toilet!!! Unfriendly lady staffs, but very friendly an old lady cleaner.","Services, improvement in cleanliness, efficiently in services, lightings",3.0,Singapore,Solo traveller,Kathy,November 2019,,Standard Double Room
81-geylang,"The reception was very bad behaviour when we ask for 2 single bed room as we needed it , they reply no and say all room",Location wise is convenient to town area,"I have left one long sleeve white shirt in the hotel room while I check out, when I reach home and found that I left the long sleeve shirt in the room and I have call the hotel office immediately and after awhile the staff told me there isn’t any white shirt in the room, I was so disappointed",2.9,Malaysia,Group,Kam,October 2019,,Standard Double Room
81-geylang,Good staff but poor cleanliness,Staff are friendly,"Not clean, old with rats dirty, no bidet",3.0,Philippines,Couple,Monna,October 2019,,Standard Twin Room
81-geylang,Hi the staff is so friendly and very nice.,I,,7.9,Singapore,Family,Sarah,October 2019,,Standard Double Room
81-geylang,Pleasant,"Free parking, great water pressure & in","Early morning many workers chatting at ground floor during warm up motorbike. My unit just above the parking area at level 2. 
A bit of disturbing during resting. Hope able to provide signboard to alert slow down the voice all the time. 
Observed quite a number small cockroach inside unit.",6.7,Singapore,,Anonymous,November 2021,,
81-geylang,Passable,"Room size is gd.
Bed & pillows were clean n good.
Toilet is also clean n well kept.","The water heater for the shower was very bad.
Tv channels were bad too as for clarity i mean.
Problem with aircon temperature.",5.4,Singapore,,Anonymous,October 2019,,
81-geylang,I did not sleep well for the whole night,No breakfast provided at all,The aircon design is too unfriendly to sleepers since its direction is not adjustable.,4.6,Singapore,,Anonymous,October 2019,,
81-geylang,No comment,No,Dirty,3.0,Singapore,,Anonymous,April 2020,,
81-geylang,Below expectations,No breakfast,Floor dusty,3.0,Singapore,,Anonymous,December 2019,,
81-geylang,Good overall with public transport in the vicinity..,Good room alignment..,"Cleanliness not well kept.. Floors full of dirt when check in.. Check in staff not friendly to help, except watching TV.. Should at least come out and help me with the luggage since I used to carry heavy and large luggage",4.0,Malaysia,,Anonymous,October 2019,,
81-geylang,It is only good for very low budget. Discovered that it is located in RED district of SG.,I only like it  because it was a budget holiday.,We occupied 3 rooms. All  appeared to be untidy. The floors are fillty with smoke ashes. When I get to bed it was sandy. It needs maintenance. one room has strong dripping water from the AC. Guests are loud in the middle of the night that distracts sleeps. They should provide smoking area for smokers to prevent smell smoke all through the corrigidor. Their cleaning way is not good. In fact after they cleaned the floor it smells.,4.2,Australia,,Anonymous,September 2019,,
81-geylang,,,,7.0,Spain,Couple,Beapumuki,August 2022,,Standard Double Room
81-geylang,,,,7.0,Vietnam,Solo traveller,Phan,August 2022,,Standard Double Room
81-geylang,,,,7.0,Singapore,Solo traveller,Liong,November 2021,,Standard Double Room
81-geylang,,,,7.0,Ukraine,Family,Kateryna,February 2020,,Standard Double Room
81-geylang,,,,6.0,Italy,Solo traveller,Luca,February 2020,,Standard Double Room
81-geylang,,,,7.0,Germany,Couple,Nicky,March 2020,,Standard Double Room
81-geylang,,,,4.6,France,Solo traveller,Alain,January 2020,,Standard Twin Room
81-geylang,,,,6.0,Germany,Couple,Michael,December 2019,,Standard Double Room
81-geylang,,,,7.0,Thailand,Group,Chayapol,December 2019,,Standard Twin Room
81-geylang,,,,5.0,Macao,Couple,นฤมล,November 2019,,Standard Double Room
81-geylang,,,,4.6,China,Group,Hong,October 2019,,Standard Double Room
81-geylang,,,,7.5,Singapore,Solo traveller,Leepeijie,October 2019,,Standard Twin Room
81-geylang,,,,7.5,Singapore,Family,Thi,September 2019,,Standard Double Room
81-geylang,,,,7.1,Hong Kong,Solo traveller,Frankie,September 2019,,Standard Twin Room
81-geylang,,,,7.1,Vietnam,Solo traveller,Lqthanh,September 2019,,Standard Double Room
81-geylang,,,,1.0,Germany,Family,Hue,July 2022,,Standard Twin Room
81-geylang,,,,4.0,Vietnam,Couple,Lythu,June 2022,,Standard Double Room
81-geylang,,,,1.0,France,Family,Belkacem,July 2022,,Standard Twin Room
81-geylang,,,,1.0,Thailand,Family,Rungnapa,July 2022,,Standard Double Room
81-geylang,,,,1.0,Malaysia,Family,Suimei,April 2022,,Standard Double Room
81-geylang,,,,3.0,Singapore,Couple,Khee,September 2021,,Standard Double Room
81-geylang,,,,2.0,Malaysia,Solo traveller,Ng,October 2020,,Standard Double Room
81-geylang,,,,3.0,Japan,Solo traveller,I,March 2020,,Standard Double Room
81-geylang,,,,3.0,Japan,Couple,Hidemitsu,December 2019,,Standard Double Room
81-geylang,,,,1.0,Japan,Couple,Hidemitsu,December 2019,,Standard Double Room
81-geylang,,,,10.0,Malaysia,Solo traveller,K,December 2019,,Standard Double Room
81-geylang,,,,1.0,China,Group,Sibao,November 2019,,Standard Twin Room
81-geylang,,,,7.9,Malaysia,Solo traveller,K,November 2019,,Standard Twin Room
81-geylang,,,,3.8,Japan,Family,Hidemitsu,October 2019,,Standard Double Room
81-geylang,,,,4.2,Japan,Family,Hidemitsu,September 2019,,Standard Twin Room
81-geylang,,,,7.9,Malaysia,Solo traveller,Kee,September 2019,,Standard Double Room
81-geylang,,,,5.0,Singapore,,Anonymous,December 2020,,
81-geylang,,,,1.0,China,,Anonymous,January 2021,,
81-geylang,,,,4.0,Singapore,,Anonymous,January 2020,,
81-geylang,,,,8.0,Argentina,,Anonymous,December 2019,,
81-geylang,Passable,,,5.0,India,Group,Abdulrahman,September 2022,,Standard Twin Room
81-geylang,Good,,,7.0,Malaysia,Group,Lau,September 2022,,Standard Twin Room
81-geylang,Passable,,,5.0,Australia,Solo traveller,Athula,September 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Malaysia,Group,Ng,September 2022,,Standard Twin Room
81-geylang,Passable,,,5.0,Singapore,Couple,Fong,August 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Adam,August 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Family,Mohamed,August 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Nufie,June 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Ah,June 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Elangoh,July 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Australia,Family,Michael,July 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Family,Ong,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Australia,Family,Visakan,June 2022,,Standard Twin Room
81-geylang,Passable,,,5.0,Singapore,Solo traveller,Lim,June 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Tee,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Philippines,Couple,Reimond,July 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Malaysia,Family,Sahlini,June 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Joe,June 2022,,Standard Double Room
81-geylang,Good,,,7.0,Philippines,Couple,Mark,June 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Family,Zul,June 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Couple,Ismail,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Malaysia,Couple,Nicolas,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,India,Couple,Kanmanimuthu,April 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Liana,March 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Chua,March 2022,,Standard Double Room
81-geylang,Good,,,7.0,Malaysia,Solo traveller,Kalidas,February 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Mohd,March 2022,,Standard Double Room
81-geylang,Good,,,7.0,Sri Lanka,Solo traveller,Methmal,December 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Yee,December 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Mastur,November 2021,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Couple,Zukranainin,November 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Group,Jomalin,November 2021,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Jasmani,November 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Ramayani,October 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Group,Aloysius,October 2021,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Solo traveller,Patrick,July 2021,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Ng,April 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Asliana,May 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Ban,May 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Yongbo,March 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Solo traveller,Song,March 2021,,Standard Double Room
81-geylang,Customer service is not so good,,,5.0,Singapore,Couple,Cherrybee,February 2021,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Ng,December 2020,,Standard Double Room
81-geylang,Pleasant,,,6.0,Malaysia,Couple,Nai,January 2021,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Group,Red,April 2020,,Standard Double Room
81-geylang,Good,,,7.1,Bhutan,Group,Pema,January 2020,,Standard Twin Room
81-geylang,Good,,,7.1,Singapore,Couple,Tiffany,January 2020,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Group,Htay,December 2019,,Standard Double Room
81-geylang,Pleasant,,,6.7,Australia,Couple,Thanh,January 2020,,Standard Double Room
81-geylang,Passable,,,5.0,China,Group,Moses,November 2019,,Standard Twin Room
81-geylang,Pleasant,,,6.7,Thailand,Family,Michelle,October 2019,,Standard Double Room
81-geylang,Good,,,7.5,Italy,Group,Kulugammana,November 2019,,Standard Twin Room
81-geylang,Pleasant,,,6.2,Singapore,Couple,Htin,November 2019,,Standard Double Room
81-geylang,Good,,,7.1,Vietnam,Solo traveller,Abhinav,November 2019,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Mylo,October 2019,,Standard Twin Room
81-geylang,Good,,,7.5,Malaysia,Couple,Chong,October 2019,,Standard Twin Room
81-geylang,Pleasant,,,6.2,France,Group,Frédéric,October 2019,,Standard Double Room
81-geylang,Good,,,7.1,Singapore,Couple,Deshan,October 2019,,Standard Double Room
81-geylang,Good,,,7.1,Malaysia,Group,Hoong,August 2019,,Standard Double Room
81-geylang,Need to Improve on Services,,,5.8,Sri Lanka,Solo traveller,Abu,September 2019,,Standard Twin Room
81-geylang,Very poor,,,2.0,Singapore,Family,Tajuddin,August 2022,,Standard Double Room
81-geylang,Very poor,,,2.0,Singapore,Family,Rivas,September 2022,,Standard Twin Room
81-geylang,Very good,,,8.0,Brunei Darussalam,Solo traveller,Akeey,August 2022,,Standard Double Room
81-geylang,Poor,,,3.0,Sri Lanka,Solo traveller,Mohamed,August 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Malaysia,Family,Mr,August 2022,,Standard Twin Room
81-geylang,Exceptional,,,10.0,Singapore,Family,Favon,August 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Australia,Solo traveller,Tristan,July 2022,,Standard Double Room
81-geylang,Bad experience.,,,1.0,Singapore,Couple,Yong,August 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Family,Vishal,July 2022,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Family,Yong,July 2022,,Standard Double Room
81-geylang,Very poor,,,2.0,United Arab Emirates,Family,Hemant,July 2022,,Standard Twin Room
81-geylang,Very good,,,8.0,Singapore,Solo traveller,Hal888k,May 2022,,Standard Double Room
81-geylang,Bad,,,1.0,Malaysia,Family,Panumathy,July 2022,,Standard Twin Room
81-geylang,Very good,,,8.0,Singapore,Family,Dian,July 2022,,Standard Twin Room
81-geylang,Poor,,,3.0,Singapore,Family,Htun,July 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Australia,Solo traveller,Sarath,June 2022,,Standard Double Room
81-geylang,Superb,,,9.0,Malaysia,Family,Khairul79,June 2022,,Standard Double Room
81-geylang,Very poor,,,2.0,Brunei Darussalam,Family,Hj,June 2022,,Standard Double Room
81-geylang,whenever i come to sg . i will repeat hotel 81 for accommodations,,,10.0,Malaysia,Group,Nur,June 2022,,Standard Twin Room
81-geylang,Bad,,,1.0,Singapore,Solo traveller,Chee,June 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Sri Lanka,Couple,Gihan,May 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Peah,May 2022,,Standard Double Room
81-geylang,Poor,,,3.0,Malaysia,Group,Viswa,May 2022,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Family,Shabrina,April 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Group,Vignesh,April 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Group,Man,April 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Vietnam,Solo traveller,Doan,April 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Solo traveller,Ahmad,March 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Family,Hairilaffian,February 2022,,Standard Double Room
81-geylang,Superb,,,9.0,Singapore,Couple,Sharveen,December 2021,,Standard Double Room
81-geylang,Very poor,,,2.0,Singapore,Family,Mohan,February 2022,,Standard Double Room
81-geylang,Very poor,,,2.0,Singapore,Solo traveller,David,January 2022,,Standard Double Room
81-geylang,Disappointing,,,4.0,Malaysia,Couple,Muhamad,November 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Malaysia,Solo traveller,Cheah,December 2021,,Standard Double Room
81-geylang,Very poor,,,2.0,Malaysia,Solo traveller,Looi,December 2021,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Couple,Kuganesh,December 2021,,Standard Double Room
81-geylang,Disappointing,,,4.0,Malaysia,Family,Enna,December 2021,,Standard Double Room
81-geylang,Exceptional,,,10.0,Malaysia,Family,Salleh,December 2021,,Standard Double Room
81-geylang,Bad,,,1.0,Singapore,Family,Nik,November 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Thaw,September 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Sekaran,November 2021,,Standard Double Room
81-geylang,Superb,,,9.0,Malaysia,Couple,Sekaran,November 2021,,Standard Double Room
81-geylang,Very poor,,,2.0,Malaysia,Couple,Hamaraawathy,November 2021,,Standard Double Room
81-geylang,Exceptional,,,10.0,Malaysia,Couple,Suganraja,September 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Suhaily,September 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Solo traveller,Nghi,October 2021,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Couple,Aivy,October 2021,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Couple,Ikhwan,September 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Group,Ankush,July 2021,,Standard Double Room
81-geylang,Superb,,,9.0,Singapore,Couple,Mohd,July 2021,,Standard Double Room
81-geylang,Very poor,,,2.0,Singapore,Couple,Amy,July 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Family,Siti,June 2021,,Standard Double Room
81-geylang,Superb,,,9.0,Singapore,Couple,Kokila,June 2021,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Solo traveller,Isuru,June 2021,,Standard Double Room
81-geylang,Superb,,,9.0,Singapore,Solo traveller,Chee,May 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Family,Siti,June 2021,,Standard Double Room
81-geylang,Superb,,,9.0,Singapore,Solo traveller,Jessie,April 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Solo traveller,Chan,February 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Vin,December 2020,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Solo traveller,Monzon,December 2020,,Standard Twin Room
81-geylang,Very good,,,8.0,Singapore,Couple,Yazid,December 2020,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Solo traveller,Norazreen,November 2020,,Standard Twin Room
81-geylang,Bad,,,1.0,Singapore,Couple,Waran,October 2020,,Standard Double Room
81-geylang,Very good,,,8.0,Malaysia,Solo traveller,Jason,July 2020,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Couple,Mega,April 2020,,Standard Twin Room
81-geylang,Very good,,,8.0,Singapore,Couple,Mohamad,April 2020,,Standard Double Room
81-geylang,Poor,,,3.0,Malaysia,Couple,Hanna,April 2020,,Standard Double Room
81-geylang,Exceptional,,,9.6,Philippines,Couple,Chelica,February 2020,,Standard Double Room
81-geylang,Exceptional,,,10.0,Indonesia,Solo traveller,Garry,January 2020,,Standard Double Room
81-geylang,Exceptional,,,10.0,United Kingdom,Couple,Gracia,January 2020,,Standard Double Room
81-geylang,Disappointing,,,4.0,Thailand,Group,Komkrit,January 2020,,Standard Twin Room
81-geylang,Bad,,,1.0,Thailand,Solo traveller,Jovan,January 2020,,Standard Twin Room
81-geylang,Superb,,,9.0,Singapore,Group,Loi,January 2020,,Standard Twin Room
81-geylang,Very good,,,8.0,Hong Kong,Couple,Marc,December 2019,,Standard Twin Room
81-geylang,Good,,,7.9,Australia,Solo traveller,Julian,November 2019,,Standard Double Room
81-geylang,Poor,,,3.8,Singapore,Solo traveller,Abdul,November 2019,,Standard Double Room
81-geylang,Bad,,,1.0,Malaysia,Family,Mahesh,November 2019,,Standard Double Room
81-geylang,Very good,,,8.3,Philippines,Couple,Katrina,October 2019,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Solo traveller,Fara,October 2019,,Standard Double Room
81-geylang,Very good,,,8.3,Philippines,Couple,Cris,October 2019,,Standard Double Room
81-geylang,Fabulous,,,8.8,Philippines,Couple,Irish,September 2019,,Standard Double Room
81-geylang,Exceptional,,,10.0,Philippines,Couple,Irish,September 2019,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Family,Afiq,September 2019,,Standard Double Room
81-geylang,Okay,,,5.8,Cambodia,,Anonymous,January 2020,,
81-geylang,Okay,,,5.8,Philippines,,Anonymous,November 2019,,
81-geylang,"Near Little India, suitable for Indian groups",,,7.1,Vietnam,,Anonymous,October 2019,,
81-geylang,Disappointing,,,4.6,Malaysia,,Anonymous,September 2019,,
81-geylang,Disappointing,,,4.0,Singapore,,Anonymous,June 2022,,
81-geylang,Very good,,,8.0,Singapore,,Anonymous,June 2022,,
81-geylang,Bad,,,1.0,Malaysia,,Anonymous,December 2021,,
81-geylang,Very good,,,8.0,Singapore,,Anonymous,October 2021,,
81-geylang,Very good,,,8.0,Singapore,,Anonymous,September 2021,,
81-geylang,Exceptional,,,10.0,Singapore,,Anonymous,October 2019,,
81-geylang,Very good,,,8.3,India,,Anonymous,October 2019,,
81-geylang,Superb,,,9.2,Sri Lanka,,Anonymous,September 2019,,
81-geylang,Pleasant,,,6.0,Singapore,Solo traveller,Jimmy,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Netherlands,Family,Frank,July 2022,,Standard Twin Room
81-geylang,Passable,,,5.0,Singapore,Family,Pui,June 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Malaysia,Couple,Soon,May 2022,,Standard Double Room
81-geylang,Good,,,7.0,Singapore,Couple,Thong,April 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Family,Tracey,March 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Family,Hai,February 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Family,Teh,January 2022,,Standard Double Room
81-geylang,Pleasant,,,6.0,Singapore,Solo traveller,Bong,February 2022,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Family,Foong,January 2022,,Standard Double Room
81-geylang,Good,,,7.0,Malaysia,Couple,Chee,May 2021,,Standard Double Room
81-geylang,Passable,,,5.0,Singapore,Couple,Kiong,January 2021,,Standard Double Room
81-geylang,Pleasant,,,6.0,Malaysia,Solo traveller,Hongmeng,March 2020,,Standard Double Room
81-geylang,Good,,,7.0,Ukraine,Group,Galyna,February 2020,,Standard Twin Room
81-geylang,Good,,,7.1,Singapore,Couple,Men,February 2020,,Standard Double Room
81-geylang,Passable,,,5.0,Turkey,Couple,Murat,January 2020,,Standard Twin Room
81-geylang,Good,,,7.5,Malaysia,Solo traveller,Hanlay,December 2019,,Standard Double Room
81-geylang,Very poor,,,2.0,Netherlands,Couple,Priscilla,September 2022,,Standard Double Room
81-geylang,Disappointing,,,4.0,South Korea,Solo traveller,Namjoo,August 2022,,Standard Double Room
81-geylang,Bad,,,1.0,Germany,Group,Steven,July 2022,,Standard Twin Room
81-geylang,Ein Zimmer hatte Schimmel an der Decke.,,,2.0,Germany,Family,Stephanie,July 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Saudi Arabia,Family,Tee,January 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Couple,Shanyou,January 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,China,Family,Dongqi,January 2022,,Standard Double Room
81-geylang,Very good,,,8.0,Malaysia,Family,Chiu,January 2022,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Couple,Nicole,August 2021,,Standard Double Room
81-geylang,Exceptional,,,10.0,Singapore,Couple,Nicole,July 2021,,Standard Double Room
81-geylang,Very good,,,8.0,Malaysia,Couple,Siew,July 2021,,Standard Double Room
81-geylang,Poor,,,3.0,Singapore,Solo traveller,Yuxuan,June 2021,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Solo traveller,Senmin,April 2021,,Standard Double Room
81-geylang,Very poor,,,2.5,Singapore,Solo traveller,Tracey,February 2020,,Standard Double Room
81-geylang,Exceptional,,,10.0,Poland,Group,Wojciech,January 2020,,Standard Twin Room
81-geylang,Very good,,,8.0,Singapore,Couple,Xiqi,January 2020,,Standard Double Room
81-geylang,Very good,,,8.0,Singapore,Couple,Xiqi,January 2020,,Standard Double Room
81-geylang,Disappointing,,,4.0,Singapore,Couple,Jing,December 2019,,Standard Double Room
81-geylang,电梯天天早上坏？还让人走楼梯,,,2.5,Singapore,Solo traveller,Yi,December 2019,,Standard Double Room
81-geylang,Fabulous,,,8.8,Vietnam,Family,Ngoc,September 2019,,Standard Twin Room
81-geylang,Superb,,,9.2,China,Group,Guoliang,September 2019,,Standard Twin Room
81-geylang,Pleasant,,,6.0,Singapore,,Anonymous,July 2021,,
81-geylang,Poor,,,3.0,Singapore,,Anonymous,December 2020,,
novotel-singapore-on-stevens,Exceptional,"Excellent service
Really well priced
Felt like good value",,10.0,Australia,Couple,Martin,February 2020,,Deluxe Double Room
novotel-singapore-on-stevens,Will Definitely Stay Again!,"Awesome Property! Very helpful staff, nice room and excellent breakfast options everyday.",If I must - It was in relatively quiet area and 15-20 mins (walk) away from main Orchard Road.,9.0,India,Solo traveller,Devesh,September 2022,,Superior Double Room
novotel-singapore-on-stevens,"The room, the location, the comfort was excellent. Its a nice hotel very much business friendly.","The room, the location, the comfort was excellent. Its a nice hotel with lot of business friendly facilities.","The breakfast has limited options for vegetarians, they could have added south Indian food live counter. Also the behaviour of staff is robotic and lack industrious approach. They aren't willing to go extra mile till you yell on them.",9.0,India,Solo traveller,Sandeep,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,I'm sure you can do better.,Everything else except the waiting time for check-in.,The check-in took too long though I understand that day was the grand opening. The hotel should have been prepared and ready for such occasion.,8.0,Singapore,Family,Li,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,Good,,insufficient manpower for high traffic,7.0,Taiwan,Solo traveller,Anya,September 2022,,Superior Double Room
novotel-singapore-on-stevens,awesome hotel for a stay in Singapore,"central to everything 
had the chance to do earlier check in
rooms exactly as described 
awesome pool
nice food at the buffet 
excellent customer service","long queues at buffet breakfast the first day of its reopening 
no room service 
no minibar",9.0,Australia,Solo traveller,Lara,September 2022,,Superior Double Room
novotel-singapore-on-stevens,overall it still a pleasant stay,,i guess the breakfast wise if can improve in separating the halal and non halal food will be great.,8.0,Singapore,Family,Nurizziliani,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Good.,Comfortable Sofa in the room was a big plus.,An inquiry that did not get solved and communicated.,9.0,Australia,Family,Phanzomp,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Really easy and comfortable - we will definitely book again,Great location and incredible staff. Spoilt our girls and made us feel incredibly welcome to hotel. Made travelling and getting around very easy. Helpful when needing taxis and questions on food etc.,We booked a twin room thinking which looked like 2 double beds only to learn it was 2 singles for a family of 4. But the staff were helpful and changed the room to a double and provided a single for our children and our youngest we were able to make a bed on the couch :),8.0,Indonesia,Family,Matt,January 2020,,Superior Twin Room
novotel-singapore-on-stevens,Very comfortable and hospitable stay!,Appreciated the extra service given by the staff in upgrading us to receive lounge benefits and giving us a piece of cake for our wedding anniversary.,The quality of food served at the breakfast buffet could be improved.,9.0,Singapore,Couple,Ya,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Great. Would stay again!,Pool was amazing. Comfortable room. Very clean. Great variety at breakfast. Very friendly staff. Movie session for the kids was nice and relaxing before our flight.,,9.0,Australia,Family,Em,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Nice stay,"Nice breakfast, property was clean.","When we entered, there was no kettle. The bathroom curtain was not working.",9.0,Australia,Family,Amit,December 2019,,Superior Double Room
novotel-singapore-on-stevens,It was great and comfortable,The bed and cleanliness was supetb,"Fresh air would be appreciated inside rooms.Toilet needs cleaning brushes",8.0,Zimbabwe,Family,Cynthia,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Superb,Friendly accommodating staff,Location is a little far from town,9.0,Myanmar,Family,Dean,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good modern hotel with all expected facilities and helpful friendly staff.,I arrived with an injury having just suffered an accident. Staff were very attentive and helpful throughout stay. Sent me fruit and get well wishes! Very nice touch.,Getting a taxi was a bit slow as a bit off main road.,8.0,United Kingdom,Couple,Clinton,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Loved our stay,"check in was efficient, breakfast was great loads of options and fresh produce. Novotel and Mercure are on the same property so share some facilities like the breakfast restaurant. Regular . Shuttle service free of charge to Orchard Road, rooms were great bed was super comfortable. We will be back !",,9.0,New Zealand,Couple,Anahera,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good,The staff and their immediate help. The atmosphere. Really quite hotel. Good for relaxation,The breakfast can be improved. The size of room which i believe normal to be small in Singapore . The kids club is small room with TV only. No guards in the swimming ball when we went at night,8.3,Oman,Family,Qais,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,"Clean, pool and location.",When I booked I thought it came with breakfast. That is what was titled however did not come through in the confirmation.,9.2,New Zealand,Family,Gloria,December 2019,,Superior Twin Room
